date,total_value,mode
2021-01-11,1529250.6122000008,BULL
2021-01-12,1572170.0122000007,BULL
2021-01-13,1551623.9122000006,BULL
2021-01-14,1507835.0122000007,BULL
2021-01-15,1487587.4122000006,BULL
2021-01-18,1480871.1122000008,BULL
2021-01-19,1450952.3122000005,BULL
2021-01-20,1471891.1122000006,BULL
2021-01-21,1506228.5122000007,BULL
2021-01-22,1507373.6122000008,BULL
2021-01-25,1567932.3122000005,BULL
2021-01-26,1526606.6122000008,BULL
2021-01-27,1503056.3122000005,BULL
2021-01-28,1470387.8122000005,BULL
2021-01-29,1479650.6122000008,BULL
2021-02-01,1481757.3122000005,BULL
2021-02-02,1532595.6122000006,BULL
2021-02-03,1534754.9122000006,BULL
2021-02-04,1534357.9122000006,BULL
2021-02-05,1537370.2122000006,BULL
2021-02-08,1547919.1122000008,BULL
2021-02-09,1588195.0122000007,BULL
2021-02-10,1643128.1122000006,BULL
2021-02-18,1600389.8122000007,BULL
2021-02-19,1593713.1122000008,BULL
2021-02-22,1503292.5122000007,BULL
2021-02-23,1498070.3122000005,BULL
2021-02-24,1431687.9122000006,BULL
2021-02-25,1415708.8122000005,BULL
2021-02-26,1378224.0122000005,BULL
2021-03-01,1395821.5122000007,BULL
2021-03-02,1370857.0122000007,BULL
2021-03-03,1397631.6122000006,BULL
2021-03-04,1335503.3122000005,BULL
2021-03-05,1346069.5122000007,BULL
2021-03-08,1267949.7122000006,BULL
2021-03-09,1237180.5122000007,BULL
2021-03-10,1260910.9122000006,BULL
2021-03-11,1305085.6122000006,BULL
2021-03-12,1310629.5122000007,BULL
2021-03-15,1261039.6122000006,BULL
2021-03-16,1283410.1122000008,BULL
2021-03-17,1300104.6122000008,BULL
2021-03-18,1325431.3122000007,BULL
2021-03-19,1291423.0122000007,BULL
2021-03-22,1300695.0122000007,BULL
2021-03-23,1295223.3122000005,BULL
2021-03-24,1285163.6122000006,BULL
2021-03-25,1282082.2122000006,BULL
2021-03-26,1324834.9122000006,BULL
2021-03-29,1340824.4122000006,BULL
2021-03-30,1346615.6122000008,BULL
2021-03-31,1329791.7122000006,BULL
2021-04-01,1357022.5122000007,BULL
2021-04-02,1398454.6122000008,BULL
2021-04-06,1386828.5122000007,BULL
2021-04-07,1349290.2122000004,BULL
2021-04-08,1364225.7122000006,BULL
2021-04-09,1335863.0122000007,BULL
2021-04-12,1320915.7122000006,BULL
2021-04-13,1332785.7122000006,BULL
2021-04-14,1353994.8122000007,BULL
2021-04-15,1346950.6122000006,BULL
2021-04-16,1366943.4122000006,BULL
2021-04-19,1398975.5122000007,BULL
2021-04-20,1403381.2122000006,BULL
2021-04-21,1423700.1122000008,BULL
2021-04-22,1423206.7122000009,BULL
2021-04-23,1439126.0122000005,BULL
2021-04-26,1415463.3122000005,BULL
2021-04-27,1429514.6122000008,BULL
2021-04-28,1458652.6122000008,BULL
2021-04-29,1459710.2122000006,BULL
2021-04-30,1451558.6122000006,BULL
2021-05-06,1419375.3122000007,BULL
2021-05-07,1395947.2122000006,BULL
2021-05-10,1384972.6122000006,BULL
2021-05-11,1410779.8122000007,BULL
2021-05-12,1426302.1122000006,BULL
2021-05-13,1422255.1122000008,BULL
2021-05-14,593934.8122000006,BULL
2021-05-17,1451729.4122000006,BULL
2021-05-18,1049701.6122000008,BULL
2021-05-19,1050333.4122000006,BULL
2021-05-20,1063417.7122000006,BULL
2021-05-21,1057758.4122000006,BULL
2021-05-24,1073044.1122000006,BULL
2021-05-25,1101621.8122000005,BULL
2021-05-26,1095673.5122000007,BULL
2021-05-27,1101215.1122000008,BULL
2021-05-28,1111006.0122000007,BULL
2021-05-31,1123746.1122000008,BULL
2021-06-01,1123937.9779000005,BULL
2021-06-02,1111320.4779000005,BULL
2021-06-03,1103912.1779000005,BULL
2021-06-04,1120103.3779000007,BULL
2021-06-07,1111179.2779000006,BULL
2021-06-08,1099795.3779000007,BULL
2021-06-09,1100191.6779000007,BULL
2021-06-10,1122612.4779000005,BULL
2021-06-11,1124582.8779000007,BULL
2021-06-15,1109752.5779000006,BULL
2021-06-16,1064379.8779000007,BULL
2021-06-17,1081639.6779000007,BULL
2021-06-18,1104875.2779000006,BULL
2021-06-21,1107984.4779000008,BULL
2021-06-22,1114957.5779000006,BULL
2021-06-23,1131871.6779000007,BULL
2021-06-24,1122533.4779000005,BULL
2021-06-25,988450.8779000007,BULL
2021-06-28,1153595.3779000004,BULL
2021-06-29,1037882.7779000006,BULL
2021-06-30,1056815.9779000008,BULL
2021-07-01,1048652.7413000006,BULL
2021-07-02,1030823.4413000008,BULL
2021-07-05,1048500.4413000006,BULL
2021-07-06,1044315.2413000007,BULL
2021-07-07,1083728.1413000007,BULL
2021-07-08,1091397.5413000006,BULL
2021-07-09,1095913.5413000006,BULL
2021-07-12,1134506.8413000007,BULL
2021-07-13,1128195.2413000008,BULL
2021-07-14,1098883.5413000006,BULL
2021-07-15,1117251.3413000004,BULL
2021-07-16,1082799.0413000006,BULL
2021-07-19,1078085.4413000005,BULL
2021-07-20,1090622.2413000006,BULL
2021-07-21,1128884.6413000007,BULL
2021-07-22,1134718.3413000007,BULL
2021-07-23,1122945.841300001,BULL
2021-07-26,1098773.4413000005,BULL
2021-07-27,1051186.8413000007,BULL
2021-07-28,1057130.7413000006,BULL
2021-07-29,1107305.0413000006,BULL
2021-07-30,1103012.9413000008,BULL
2021-08-02,1127315.9437000006,BULL
2021-08-03,1096717.9437000006,BULL
2021-08-04,1163794.0437000007,BULL
2021-08-05,1150740.6437000008,BULL
2021-08-06,1159568.1437000008,BULL
2021-08-09,1138104.3437000008,BULL
2021-08-10,1127344.7437000007,BULL
2021-08-11,1137703.5437000007,BULL
2021-08-12,1137179.2437000007,BULL
2021-08-13,1124553.9437000009,BULL
2021-08-16,1089978.0437000005,BULL
2021-08-17,1066562.7437000007,BULL
2021-08-18,1074803.6437000006,BULL
2021-08-19,1097472.7437000005,BULL
2021-08-20,1087968.3437000006,BEAR
2021-08-23,1114180.4437000006,BEAR
2021-08-24,1136154.1437000006,BEAR
2021-08-25,1135121.4437000006,BEAR
2021-08-26,1114609.9437000004,BEAR
2021-08-27,1127734.8437000008,BEAR
2021-08-30,1133245.4437000006,BEAR
2021-08-31,1119425.1437000008,BEAR
2021-09-01,1094834.7605000006,BEAR
2021-09-02,1094773.8605000007,BEAR
2021-09-03,1095078.3605000007,BEAR
2021-09-06,1094173.5605000006,BEAR
2021-09-07,1093338.3605000004,BEAR
2021-09-08,1093033.8605000007,BEAR
2021-09-09,1093155.6605000005,BEAR
2021-09-10,1093138.2605000006,BEAR
2021-09-13,1092738.0605000006,BEAR
2021-09-14,1092155.1605000005,BEAR
2021-09-15,1092355.2605000006,BEAR
2021-09-16,1090919.7605000006,BEAR
2021-09-17,1091859.3605000004,BEAR
2021-09-22,1092407.4605000005,BEAR
2021-09-23,1093842.9605000005,BEAR
2021-09-24,1093747.2605000006,BEAR
2021-09-27,1093712.4605000005,BEAR
2021-09-28,1093869.0605000006,BEAR
2021-09-29,1096496.4605000005,BEAR
2021-09-30,1097001.0605000006,BEAR
2021-10-08,1095252.3605000004,BEAR
2021-10-11,1093877.7605000006,BEAR
2021-10-12,1092276.9605000005,BEAR
2021-10-13,1091876.7605000006,BEAR
2021-10-14,1092129.0605000006,BEAR
2021-10-15,1091963.7605000006,BEAR
2021-10-18,1088675.1605000005,BEAR
2021-10-19,1088570.7605000006,BEAR
2021-10-20,1088918.7605000006,BEAR
2021-10-21,1090467.3605000007,BEAR
2021-10-22,1089205.8605000007,BEAR
2021-10-25,1089440.7605000006,BEAR
2021-10-26,1090249.8605000004,BEAR
2021-10-27,1090563.0605000006,BEAR
2021-10-28,1090389.0605000006,BEAR
2021-10-29,1091232.9605000005,BEAR
2021-11-01,1092024.6605000005,BEAR
2021-11-02,1092903.3605000007,BEAR
2021-11-03,1093755.9605000005,BEAR
2021-11-04,1093373.1605000005,BEAR
2021-11-05,1094486.7605000006,BEAR
2021-11-08,1095469.8605000007,BEAR
2021-11-09,1094530.2605000006,BEAR
2021-11-10,1095948.3605000004,BEAR
2021-11-11,1095643.8605000007,BEAR
2021-11-12,1094443.2605000006,BEAR
2021-11-15,1095261.0605000006,BEAR
2021-11-16,1095678.6605000007,BEAR
2021-11-17,1095696.0605000006,BEAR
2021-11-18,1096409.4605000005,BEAR
2021-11-19,1095774.3605000007,BEAR
2021-11-22,1096191.9605000005,BEAR
2021-11-23,1096209.3605000004,BEAR
2021-11-24,1097001.0605000006,BEAR
2021-11-25,1097618.7605000006,BEAR
2021-11-26,1099828.5605000006,BEAR
2021-11-29,1098410.4605000005,BEAR
2021-11-30,1098567.0605000006,BEAR
2021-12-01,1098053.7605000006,BEAR
2021-12-02,1097479.5605000006,BEAR
2021-12-03,1095965.7605000006,BEAR
2021-12-06,1098149.4605000005,BEAR
2021-12-07,1097653.5605000006,BEAR
2021-12-08,1097923.2605000006,BEAR
2021-12-09,1097531.7605000006,BEAR
2021-12-10,1098219.0605000006,BEAR
2021-12-13,1098184.2605000006,BEAR
2021-12-14,1099898.1605000005,BEAR
2021-12-15,1099993.8605000007,BEAR
2021-12-16,1099654.5605000006,BEAR
2021-12-17,1101185.7605000006,BEAR
2021-12-20,1100976.9605000005,BEAR
2021-12-21,1100533.2605000006,BEAR
2021-12-22,1101177.0605000006,BEAR
2021-12-23,1101438.0605000006,BEAR
2021-12-24,1101359.7605000006,BEAR
2021-12-27,1102325.4605000005,BEAR
2021-12-28,1102847.4605000005,BEAR
2021-12-29,1103117.1605000007,BEAR
2021-12-30,1105901.1605000005,BEAR
2021-12-31,1106832.0605000006,BEAR
2022-01-04,1106301.3605000007,BEAR
2022-01-05,1105126.8605000007,BEAR
2022-01-06,1104526.5605000006,BEAR
2022-01-07,1104613.5605000006,BEAR
2022-01-10,1105866.3605000004,BEAR
2022-01-11,1107362.7605000006,BEAR
2022-01-12,1107780.3605000004,BEAR
2022-01-13,1107649.8605000004,BEAR
2022-01-14,1110225.0605000006,BEAR
2022-01-17,1109903.1605000005,BEAR
2022-01-18,1113087.3605000004,BEAR
2022-01-19,1112565.3605000007,BEAR
2022-01-20,1112373.9605000005,BEAR
2022-01-21,1115070.9605000005,BEAR
2022-01-24,1118977.2605000006,BEAR
2022-01-25,1118690.1605000005,BEAR
2022-01-26,1113618.0605000006,BEAR
2022-01-27,1113156.9605000005,BEAR
2022-01-28,1115401.5605000006,BEAR
2022-02-07,1114435.8605000004,BEAR
2022-02-08,1115749.5605000006,BEAR
2022-02-09,1116332.4605000005,BEAR
2022-02-10,1117341.6605000005,BEAR
2022-02-11,1112634.9605000005,BEAR
2022-02-14,1111669.2605000006,BEAR
2022-02-15,1111686.6605000007,BEAR
2022-02-16,1112530.5605000006,BEAR
2022-02-17,1112626.2605000006,BEAR
2022-02-18,1111947.6605000005,BEAR
2022-02-21,1109494.2605000006,BEAR
2022-02-22,1108893.9605000005,BEAR
2022-02-23,1110051.0605000006,BEAR
2022-02-24,1110433.8605000007,BEAR
2022-02-25,1111103.7605000006,BEAR
2022-02-28,1111477.8605000007,BEAR
2022-03-01,1109572.5605000006,BEAR
2022-03-02,1109076.6605000005,BEAR
2022-03-03,1109128.8605000004,BEAR
2022-03-04,1108606.8605000007,BEAR
2022-03-07,1110912.3605000004,BEAR
2022-03-08,1112017.2605000006,BEAR
2022-03-09,1109624.7605000006,BEAR
2022-03-10,1110077.1605000007,BEAR
2022-03-11,1112052.0605000006,BEAR
2022-03-14,1115192.7605000006,BEAR
2022-03-15,1111138.5605000006,BEAR
2022-03-16,1110581.7605000006,BEAR
2022-03-17,1110790.5605000006,BEAR
2022-03-18,1112278.2605000006,BEAR
2022-03-21,1111843.2605000006,BEAR
2022-03-22,1110581.7605000006,BEAR
2022-03-23,1110938.4605000005,BEAR
2022-03-24,1111843.2605000006,BEAR
2022-03-25,1112756.7605000006,BEAR
2022-03-28,1112800.2605000006,BEAR
2022-03-29,1112295.6605000005,BEAR
2022-03-30,1112034.6605000005,BEAR
2022-03-31,1111155.9605000005,BEAR
2022-04-01,1112530.5605000006,BEAR
2022-04-06,1113539.7605000006,BEAR
2022-04-07,1114801.2605000006,BEAR
2022-04-08,1116288.9605000005,BEAR
2022-04-11,1114061.7605000006,BEAR
2022-04-12,1114470.6605000005,BEAR
2022-04-13,1114792.5605000006,BEAR
2022-04-14,1116541.2605000006,BEAR
2022-04-15,1115566.8605000007,BEAR
2022-04-18,1114279.2605000006,BEAR
2022-04-19,1114705.5605000006,BEAR
2022-04-20,1115018.7605000006,BEAR
2022-04-21,1114061.7605000006,BEAR
2022-04-22,1113783.3605000007,BEAR
2022-04-25,1113844.2605000006,BEAR
2022-04-26,1114470.6605000005,BEAR
2022-04-27,1114113.9605000005,BEAR
2022-04-28,1113522.3605000007,BEAR
2022-04-29,1114662.0605000006,BEAR
2022-05-05,1114670.7605000006,BEAR
2022-05-06,1113844.2605000006,BEAR
2022-05-09,1114557.6605000007,BEAR
2022-05-10,1116837.0605000006,BEAR
2022-05-11,1115993.1605000005,BEAR
2022-05-12,1116584.7605000006,BEAR
2022-05-13,1117524.3605000007,BEAR
2022-05-16,1117393.8605000007,BEAR
2022-05-17,1118690.1605000005,BEAR
2022-05-18,1120412.7605000006,BEAR
2022-05-19,1119507.9605000005,BEAR
2022-05-20,1118907.6605000007,BEAR
2022-05-23,1119386.1605000005,BEAR
2022-05-24,1119925.5605000006,BEAR
2022-05-25,1120795.5605000006,BEAR
2022-05-26,1122813.9605000005,BEAR
2022-05-27,1120934.7605000006,BEAR
2022-05-30,1119629.7605000006,BEAR
2022-05-31,1118594.4605000005,BEAR
2022-06-01,1118281.2605000006,BEAR
2022-06-02,1118098.5605000006,BEAR
2022-06-06,1118455.2605000006,BEAR
2022-06-07,1118403.0605000006,BEAR
2022-06-08,1118142.0605000006,BEAR
2022-06-09,1118324.7605000006,BEAR
2022-06-10,1117924.5605000006,BEAR
2022-06-13,1117872.3605000007,BEAR
2022-06-14,1117341.6605000005,BEAR
2022-06-15,1116845.7605000006,BEAR
2022-06-16,1116802.2605000006,BEAR
2022-06-17,1117715.7605000006,BEAR
2022-06-20,1117576.5605000006,BEAR
2022-06-21,1117428.6605000007,BEAR
2022-06-22,1118255.1605000005,BEAR
2022-06-23,1118255.1605000005,BEAR
2022-06-24,1118316.0605000006,BEAR
2022-06-27,1116645.6605000005,BEAR
2022-06-28,1116776.1605000005,BEAR
2022-06-29,1117637.4605000005,BEAR
2022-06-30,1117672.2605000006,BEAR
2022-07-01,1119255.6605000005,BEAR
2022-07-04,1117332.9605000005,BEAR
2022-07-05,1116306.3605000007,BEAR
2022-07-06,1116628.2605000006,BEAR
2022-07-07,1116697.8605000007,BEAR
2022-07-08,1116201.9605000005,BEAR
2022-07-11,1116593.4605000005,BEAR
2022-07-12,1117254.6605000007,BEAR
2022-07-13,1117915.8605000007,BEAR
2022-07-14,1118777.1605000007,BEAR
2022-07-15,1120308.3605000004,BEAR
2022-07-18,1119534.0605000006,BEAR
2022-07-19,1119116.4605000005,BEAR
2022-07-20,1119560.1605000005,BEAR
2022-07-21,1120195.2605000003,BEAR
2022-07-22,1121004.3605000007,BEAR
2022-07-25,1121187.0605000004,BEAR
2022-07-26,1122300.6605000007,BEAR
2022-07-27,1122378.9605000005,BEAR
2022-07-28,1122152.7605000006,BEAR
2022-07-29,1124406.0605000006,BEAR
2022-08-01,1126102.5605000004,BEAR
2022-08-02,1127694.6605000007,BEAR
2022-08-03,1127311.8605000007,BEAR
2022-08-04,1128634.2605000008,BEAR
2022-08-05,1126981.2605000006,BEAR
2022-08-08,1127198.7605000006,BEAR
2022-08-09,1126450.5605000006,BEAR
2022-08-10,1126911.6605000007,BEAR
2022-08-11,1126607.1605000007,BEAR
2022-08-12,1126633.2605000006,BEAR
2022-08-15,1130548.2605000006,BEAR
2022-08-16,1132105.5605000004,BEAR
2022-08-17,1132366.5605000004,BEAR
2022-08-18,1133114.7605000006,BEAR
2022-08-19,1133889.0605000006,BEAR
2022-08-22,1133941.2605000006,BEAR
2022-08-23,1133158.2605000006,BEAR
2022-08-24,1132897.2605000006,BEAR
2022-08-25,1132166.4605000005,BEAR
2022-08-26,1131653.1605000005,BEAR
2022-08-29,1131722.7605000006,BEAR
2022-08-30,1132731.9605000005,BEAR
2022-08-31,1133184.3605000007,BEAR
2022-09-01,1133297.4605000005,BEAR
2022-09-02,1134637.2605000006,BEAR
2022-09-05,1135107.0605000006,BEAR
2022-09-06,1134724.2605000006,BEAR
2022-09-07,1134776.4605000005,BEAR
2022-09-08,1134358.8605000007,BEAR
2022-09-09,1133393.1605000007,BEAR
2022-09-13,1132470.9605000005,BEAR
2022-09-14,1131487.8605000004,BEAR
2022-09-15,1131444.3605000004,BEAR
2022-09-16,1130443.8605000007,BEAR
2022-09-19,1130574.3605000007,BEAR
2022-09-20,1131827.1605000007,BEAR
2022-09-21,1132053.3605000004,BEAR
2022-09-22,1132027.2605000006,BEAR
2022-09-23,1130922.3605000004,BEAR
2022-09-26,1128294.9605000005,BEAR
2022-09-27,1128312.3605000007,BEAR
2022-09-28,1127938.2605000006,BEAR
2022-09-29,1126015.5605000006,BEAR
2022-09-30,1126850.7605000006,BEAR
2022-10-10,1128677.7605000006,BEAR
2022-10-11,1130148.0605000004,BEAR
2022-10-12,1129382.4605000005,BEAR
2022-10-13,1130139.3605000004,BEAR
2022-10-14,1132679.7605000006,BEAR
2022-10-17,1131070.2605000003,BEAR
2022-10-18,1130904.9605000007,BEAR
2022-10-19,1131714.0605000006,BEAR
2022-10-20,1130931.0605000006,BEAR
2022-10-21,1131061.5605000006,BEAR
2022-10-24,1132027.2605000006,BEAR
2022-10-25,1131348.6605000005,BEAR
2022-10-26,1131400.8605000004,BEAR
2022-10-27,1132192.5605000006,BEAR
2022-10-28,1133767.2605000006,BEAR
2022-10-31,1134576.3605000007,BEAR
2022-11-01,1133436.6605000007,BEAR
2022-11-02,1132418.7605000006,BEAR
2022-11-03,1133436.6605000007,BEAR
2022-11-04,1132357.8605000007,BEAR
2022-11-07,1132349.1605000007,BEAR
2022-11-08,1132601.4605000005,BEAR
2022-11-09,1133201.7605000006,BEAR
2022-11-10,1132410.0605000006,BEAR
2022-11-11,1130217.6605000005,BEAR
2022-11-14,1127207.4605000005,BEAR
2022-11-15,1125980.7605000006,BEAR
2022-11-16,1124249.4605000005,BEAR
2022-11-17,1125632.7605000003,BEAR
2022-11-18,1125023.7605000006,BEAR
2022-11-21,1127103.0605000006,BEAR
2022-11-22,1127572.8605000007,BEAR
2022-11-23,1129486.8605000007,BEAR
2022-11-24,1130878.8605000004,BEAR
2022-11-25,1128764.7605000006,BEAR
2022-11-28,1126702.8605000007,BEAR
2022-11-29,1123666.5605000004,BEAR
2022-11-30,1124484.3605000007,BEAR
2022-12-01,1125128.1605000005,BEAR
2022-12-02,1125467.4605000007,BEAR
2022-12-05,1124971.5605000006,BEAR
2022-12-06,1123814.4605000007,BEAR
2022-12-07,1123153.2605000006,BEAR
2022-12-08,1124771.4605000005,BEAR
2022-12-09,1123814.4605000007,BEAR
2022-12-12,1123997.1605000005,BEAR
2022-12-13,1121413.2605000006,BEAR
2022-12-14,1123718.7605000006,BEAR
2022-12-15,1124423.4605000005,BEAR
2022-12-16,1124145.0605000006,BEAR
2022-12-19,1125780.6605000007,BEAR
2022-12-20,1125885.0605000006,BEAR
2022-12-21,1125276.0605000004,BEAR
2022-12-22,1125632.7605000003,BEAR
2022-12-23,1125963.3605000004,BEAR
2022-12-26,1125519.6605000007,BEAR
2022-12-27,1125641.4605000005,BEAR
2022-12-28,1127250.9605000005,BEAR
2022-12-29,1127868.6605000005,BEAR
2022-12-30,1129669.5605000006,BEAR
2023-01-03,1129347.6605000007,BEAR
2023-01-04,1131270.3605000007,BEAR
2023-01-05,1130687.4605000005,BEAR
2023-01-06,1128390.6605000005,BEAR
2023-01-09,1128416.7605000006,BEAR
2023-01-10,1127764.2605000006,BEAR
2023-01-11,1126589.7605000006,BEAR
2023-01-12,1126894.2605000006,BEAR
2023-01-13,1127137.8605000004,BEAR
2023-01-16,1126241.7605000006,BEAR
2023-01-17,1126320.0605000006,BEAR
2023-01-18,1126154.7605000006,BEAR
2023-01-19,1126407.0605000006,BEAR
2023-01-20,1127494.5605000006,BEAR
2023-01-30,1127494.5605000006,BEAR
2023-01-31,1127355.3605000004,BEAR
2023-02-01,1127781.6605000005,BEAR
2023-02-02,1128521.1605000007,BEAR
2023-02-03,1128921.3605000007,BEAR
2023-02-06,1128381.9605000005,BEAR
2023-02-07,1128547.2605000006,BEAR
2023-02-08,1128921.3605000007,BEAR
2023-02-09,1129008.3605000004,BEAR
2023-02-10,1129452.0605000006,BEAR
2023-02-13,1129539.0605000006,BULL
2023-02-14,1129573.8605000004,BULL
2023-02-15,1129626.0605000004,BULL
2023-02-16,1129521.6605000005,BULL
2023-02-17,1129652.1605000007,BULL
2023-02-20,1128834.3605000007,BULL
2023-02-21,1128477.6605000007,BULL
2023-02-22,1128695.1605000005,BULL
2023-02-23,1128677.7605000006,BULL
2023-02-24,1128703.8605000004,BULL
2023-02-27,1128521.1605000007,BULL
2023-02-28,1128364.5605000006,BULL
2023-03-01,1126350.9240000006,BULL
2023-03-02,1123458.2240000004,BULL
2023-03-03,1121696.0240000004,BULL
2023-03-06,1119927.0240000004,BULL
2023-03-07,1101892.1240000005,BULL
2023-03-08,1099741.5240000004,BULL
2023-03-09,1099849.8240000005,BULL
2023-03-10,1085972.9240000003,BULL
2023-03-13,1098492.5240000004,BULL
2023-03-14,1092315.6240000005,BULL
2023-03-15,1089765.4240000006,BULL
2023-03-16,1079828.8240000005,BULL
2023-03-17,1083354.4240000006,BULL
2023-03-20,1078857.3240000005,BULL
2023-03-21,1092576.1240000005,BULL
2023-03-22,1099957.6240000005,BULL
2023-03-23,1111786.4240000003,BULL
2023-03-24,1114321.8240000005,BULL
2023-03-27,1110349.5240000004,BULL
2023-03-28,1109143.8240000005,BULL
2023-03-29,1112477.8240000005,BULL
2023-03-30,1119191.2240000004,BULL
2023-03-31,1123610.6240000005,BULL
2023-04-03,1132729.3673000005,BULL
2023-04-04,1142156.9673000004,BULL
2023-04-06,1164034.6673000006,BULL
2023-04-07,1172995.2673000004,BULL
2023-04-10,1147936.3673000005,BULL
2023-04-11,1146906.7673000004,BULL
2023-04-12,1161351.1673000006,BULL
2023-04-13,1133390.4673000004,BULL
2023-04-14,1152107.4673000006,BULL
2023-04-17,1150142.8673000005,BULL
2023-04-18,1146103.0673000005,BULL
2023-04-19,1140175.1673000006,BULL
2023-04-20,1158069.4673000006,BULL
2023-04-21,1118919.2673000004,BULL
2023-04-24,1105255.1673000006,BULL
2023-04-25,1085818.3673000005,BULL
2023-04-26,1067092.1673000006,BULL
2023-04-27,1063790.4673000006,BULL
2023-04-28,1080051.5673000007,BULL
2023-05-04,1063955.8888000005,BULL
2023-05-05,1067600.1888000006,BULL
2023-05-08,1086028.3888000005,BULL
2023-05-09,1082625.9888000006,BULL
2023-05-10,1064319.3888000005,BULL
2023-05-11,1064305.9888000004,BULL
2023-05-12,1052884.1888000006,BULL
2023-05-15,1061499.0888000005,BULL
2023-05-16,1054753.1888000004,BULL
2023-05-17,1050786.1888000006,BULL
2023-05-18,1052735.8888000005,BULL
2023-05-19,1043716.1888000006,BULL
2023-05-22,1043931.5888000006,BULL
2023-05-23,1031264.1888000006,BULL
2023-05-24,1018741.7888000006,BULL
2023-05-25,1016868.0888000007,BULL
2023-05-26,1021521.0888000006,BULL
2023-05-29,1019228.8888000007,BULL
2023-05-30,1021538.3888000005,BULL
2023-05-31,1013858.7888000004,BULL
2023-06-01,1014772.4912000005,BULL
2023-06-02,1018682.0912000005,BULL
2023-06-05,1020206.2912000006,BEAR
2023-06-06,1002406.1912000005,BEAR
2023-06-07,1005775.2912000006,BEAR
2023-06-08,1001662.6912000005,BEAR
2023-06-09,1011751.4912000005,BEAR
2023-06-12,1012901.5912000005,BEAR
2023-06-13,1026396.4912000005,BEAR
2023-06-14,1026376.0912000005,BEAR
2023-06-15,1031053.0912000006,BEAR
2023-06-16,1041712.6912000005,BEAR
2023-06-19,1043221.7912000004,BEAR
2023-06-20,1043128.2912000007,BEAR
2023-06-21,1020297.9912000006,BEAR
2023-06-26,1004874.8912000004,BEAR
2023-06-27,1010765.5912000006,BEAR
2023-06-28,1006389.4912000005,BEAR
2023-06-29,1007699.2912000006,BEAR
2023-06-30,1015826.0912000006,BEAR
2023-07-03,1021113.5361000006,BEAR
2023-07-04,1020944.1361000006,BEAR
2023-07-05,1022399.4361000005,BEAR
2023-07-06,1022730.5361000006,BEAR
2023-07-07,1022830.6361000007,BEAR
2023-07-10,1022769.0361000006,BEAR
2023-07-11,1022892.2361000006,BEAR
2023-07-12,1022869.1361000006,BEAR
2023-07-13,1022730.5361000006,BEAR
2023-07-14,1022414.8361000007,BEAR
2023-07-17,1023123.2361000006,BEAR
2023-07-18,1023754.6361000005,BEAR
2023-07-19,1024016.4361000006,BEAR
2023-07-20,1023993.3361000005,BEAR
2023-07-21,1025017.4361000006,BEAR
2023-07-24,1025294.6361000006,BEAR
2023-07-25,1022745.9361000005,BEAR
2023-07-26,1022930.7361000004,BEAR
2023-07-27,1023793.1361000007,BEAR
2023-07-28,1023092.4361000006,BEAR
2023-07-31,1022176.1361000006,BEAR
2023-08-01,1022899.9361000005,BEAR
2023-08-02,1022938.4361000005,BEAR
2023-08-03,1023377.3361000007,BEAR
2023-08-04,1023716.1361000005,BEAR
2023-08-07,1024147.3361000005,BEAR
2023-08-08,1024355.2361000004,BEAR
2023-08-09,1024547.7361000006,BEAR
2023-08-10,1024155.0361000006,BEAR
2023-08-11,1024447.6361000005,BEAR
2023-08-14,1024955.8361000005,BEAR
2023-08-15,1027057.9361000005,BEAR
2023-08-16,1027604.6361000005,BEAR
2023-08-17,1027281.2361000004,BEAR
2023-08-18,1027797.1361000005,BEAR
2023-08-21,1028728.8361000005,BEAR
2023-08-22,1028159.0361000005,BEAR
2023-08-23,1028058.9361000006,BEAR
2023-08-24,1027820.2361000007,BEAR
2023-08-25,1027335.1361000005,BEAR
2023-08-28,1026064.6361000006,BEAR
2023-08-29,1024817.2361000006,BEAR
2023-08-30,1026765.3361000007,BEAR
2023-08-31,1026965.5361000005,BEAR
2023-09-01,1025879.8361000005,BEAR
2023-09-04,1023415.8361000007,BEAR
2023-09-05,1024147.3361000005,BEAR
2023-09-06,1023377.3361000007,BEAR
2023-09-07,1022137.6361000006,BEAR
2023-09-08,1022946.1361000006,BEAR
2023-09-11,1022946.1361000006,BEAR
2023-09-12,1023123.2361000006,BEAR
2023-09-13,1024155.0361000006,BEAR
2023-09-14,1024670.9361000005,BEAR
2023-09-15,1024162.7361000007,BEAR
2023-09-18,1023069.3361000004,BEAR
2023-09-19,1022953.8361000005,BEAR
2023-09-20,1022553.4361000006,BEAR
2023-09-21,1023300.3361000005,BEAR
2023-09-22,1022568.8361000005,BEAR
2023-09-25,1022360.9361000006,BEAR
2023-09-26,1021213.6361000006,BEAR
2023-09-27,1018919.0361000006,BEAR
2023-09-28,1023369.6361000006,BEAR
2023-10-09,1024224.3361000005,BEAR
2023-10-10,1023500.5361000006,BEAR
2023-10-11,1021652.5361000005,BEAR
2023-10-12,1021506.2361000004,BEAR
2023-10-13,1022345.5361000005,BEAR
2023-10-16,1022453.3361000007,BEAR
2023-10-17,1021952.8361000007,BEAR
2023-10-18,1021760.3361000005,BEAR
2023-10-19,1019950.8361000004,BEAR
2023-10-20,1020736.2361000004,BEAR
2023-10-23,1021675.6361000006,BEAR
2023-10-24,1021198.2361000006,BEAR
2023-10-25,1022384.0361000005,BEAR
2023-10-26,1023585.2361000006,BEAR
2023-10-27,1023123.2361000006,BEAR
